Edad,TipoEmpleo,Educación,EstadoCivil,Profesión,Raza,Género,CargaHorariaSemanal,IngresoAnual
34,Privado,Universitario,Solterx,Profesional,Blancx,Masculino,40,50milO-
33,Gubernamental,Secundario,Casadx,Obrero,Blancx,Masculino,50,+50mil
47,Autónomo,Universitario,Divorciadx,Oficinista,Blancx,Femenino,5,50milO-
49,Privado,Universitario,Casadx,Oficinista,Blancx,Masculino,46,+50mil
24,Privado,Universitario,Casadx,Oficinista,Negrx,Femenino,20,50milO-
28,Privado,UniversitarioIncompleto,Solterx,Servicio,Blancx,Femenino,40,50milO-
30,Gubernamental,UniversitarioIncompleto,Solterx,Obrero,Blancx,Masculino,40,50milO-
31,Privado,10º,Solterx,Obrero,Blancx,Masculino,45,50milO-
40,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
46,Privado,Secundario,Casadx,Ventas,Blancx,Masculino,45,50milO-
54,Gubernamental,5º-6º,Solterx,Obrero,Blancx,Masculino,35,50milO-
27,Otro/Desconocido,UniversitarioIncompleto,Solterx,Otro/Desconocido,Negrx,Masculino,36,50milO-
50,Autónomo,Universitario,Casadx,Oficinista,Blancx,Masculino,48,50milO-
35,Privado,9º,Casadx,Oficinista,Blancx,Femenino,40,50milO-
44,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,45,50milO-
46,Gubernamental,UniversitarioIncompleto,Casadx,Oficinista,Asiáticx/IsleñxDelPacífico,Masculino,50,50milO-
22,Gubernamental,Universitario,Solterx,Profesional,Blancx,Femenino,20,50milO-
38,Privado,UniversitarioIncompleto,Solterx,Servicio,Blancx,Femenino,30,50milO-
46,Privado,UniversitarioIncompleto,Solterx,Oficinista,Blancx,Masculino,50,+50mil
81,Privado,7º-8º,Viudx,Oficinista,Blancx,Femenino,2,50milO-
36,Autónomo,Secundario,Solterx,Obrero,Blancx,Masculino,35,50milO-
28,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,40,+50mil
58,Otro/Desconocido,7º-8º,Casadx,Otro/Desconocido,Negrx,Masculino,35,50milO-
51,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,48,50milO-
37,Otro/Desconocido,UniversitarioIncompleto,Casadx,Otro/Desconocido,Blancx,Femenino,60,50milO-
45,Privado,UniversitarioIncompleto,Divorciadx,Obrero,Blancx,Femenino,40,50milO-
40,Privado,Secundario,Separadx,Obrero,Blancx,Masculino,40,50milO-
44,Privado,Magíster,Casadx,Ventas,Blancx,Masculino,44,+50mil
35,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
34,Privado,Universitario,Solterx,Profesional,Blancx,Femenino,40,50milO-
25,Privado,UniversitarioIncompleto,Divorciadx,Servicio,Blancx,Femenino,20,50milO-
66,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,24,50milO-
30,Gubernamental,Universitario,Solterx,Servicio,Blancx,Masculino,35,50milO-
40,Autónomo,9º,Divorciadx,Servicio,Indígena/Esquimal,Femenino,20,50milO-
43,Privado,Universitario,Casadx,Obrero,Blancx,Masculino,45,50milO-
43,Privado,UniversitarioIncompleto,Divorciadx,Servicio,Blancx,Femenino,38,50milO-
44,Privado,Tecnicatura,Viudx,Oficinista,Blancx,Femenino,40,50milO-
48,Privado,UniversitarioIncompleto,Divorciadx,Profesional,Blancx,Femenino,40,50milO-
42,Privado,Magíster,Casadx,Ventas,Blancx,Masculino,45,+50mil
25,Privado,Tecnicatura,Casadx,Obrero,Blancx,Masculino,40,+50mil
33,Gubernamental,Secundario,Casadx,Servicio,Blancx,Masculino,40,50milO-
28,Gubernamental,Universitario,Solterx,Profesional,Blancx,Masculino,65,+50mil
24,Privado,Universitario,Solterx,Oficinista,Blancx,Masculino,42,50milO-
29,Privado,Universitario,Solterx,Ventas,Blancx,Masculino,45,50milO-
51,Gubernamental,Secundario,Casadx,Profesional,Negrx,Masculino,60,+50mil
47,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,40,50milO-
45,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Masculino,50,50milO-
36,Privado,Tecnicatura,Separadx,Oficinista,Negrx,Femenino,40,50milO-
54,Privado,11º,Casadx,Obrero,Blancx,Masculino,42,50milO-
23,Privado,UniversitarioIncompleto,Solterx,Servicio,Blancx,Femenino,40,50milO-
36,Privado,Secundario,Casadx,Servicio,Blancx,Masculino,40,50milO-
44,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,42,50milO-
27,Gubernamental,Tecnicatura,Solterx,Servicio,Blancx,Femenino,72,+50mil
53,Privado,Tecnicatura,Casadx,Ventas,Asiáticx/IsleñxDelPacífico,Femenino,40,50milO-
30,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Femenino,40,50milO-
67,Gubernamental,Secundario,Solterx,Oficinista,Blancx,Masculino,40,+50mil
24,Privado,Magíster,Solterx,Ventas,Negrx,Femenino,38,50milO-
33,Privado,Tecnicatura,Casadx,Obrero,Blancx,Masculino,40,50milO-
29,Autónomo,Universitario,Solterx,Profesional,Blancx,Femenino,40,50milO-
51,Autónomo,Universitario,Divorciadx,Ventas,Blancx,Femenino,40,50milO-
44,Privado,Secundario,Solterx,Servicio,Negrx,Masculino,32,50milO-
27,Privado,11º,Casadx,Obrero,Blancx,Masculino,40,50milO-
36,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,50,+50mil
57,Gubernamental,Universitario,Divorciadx,Profesional,Blancx,Femenino,35,50milO-
43,Privado,Secundario,Divorciadx,Servicio,Blancx,Femenino,24,50milO-
62,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,54,50milO-
53,Privado,Tecnicatura,Separadx,Oficinista,Blancx,Femenino,40,50milO-
44,Privado,Secundario,Divorciadx,Obrero,Blancx,Masculino,40,50milO-
44,Gubernamental,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,40,+50mil
22,Privado,UniversitarioIncompleto,Solterx,Ventas,Blancx,Femenino,40,50milO-
57,Autónomo,Universitario,Casadx,Oficinista,Blancx,Masculino,40,+50mil
52,Privado,Secundario,Casadx,Obrero,Asiáticx/IsleñxDelPacífico,Masculino,40,50milO-
66,Privado,Secundario,Viudx,Obrero,Blancx,Masculino,22,50milO-
37,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,99,50milO-
33,Privado,9º,Casadx,Obrero,Blancx,Masculino,40,50milO-
34,Privado,Secundario,Casadx,Oficinista,Blancx,Masculino,50,+50mil
23,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,50,+50mil
36,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
50,Gubernamental,Magíster,Divorciadx,Profesional,Blancx,Masculino,60,+50mil
39,Gubernamental,Secundario,Solterx,Servicio,Blancx,Femenino,55,50milO-
50,Privado,Tecnicatura,Casadx,Servicio,Blancx,Masculino,55,50milO-
23,Privado,Tecnicatura,Casadx,Obrero,Blancx,Femenino,45,50milO-
47,Otro/Desconocido,5º-6º,Separadx,Otro/Desconocido,Blancx,Femenino,56,50milO-
39,Gubernamental,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,40,+50mil
43,Privado,Universitario,Casadx,Servicio,Negrx,Femenino,40,+50mil
23,Privado,Universitario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
44,Autónomo,FormaciónProfesional,Casadx,Profesional,Blancx,Masculino,55,+50mil
57,Autónomo,11º,Casadx,Obrero,Blancx,Masculino,99,50milO-
47,Gubernamental,Secundario,Divorciadx,Servicio,Blancx,Femenino,32,50milO-
28,Privado,7º-8º,Separadx,Obrero,Negrx,Femenino,40,50milO-
17,Privado,11º,Solterx,Obrero,Blancx,Masculino,15,50milO-
43,Privado,Magíster,Separadx,Ventas,Blancx,Femenino,50,50milO-
47,Privado,Universitario,Casadx,Oficinista,Blancx,Masculino,50,+50mil
53,Autónomo,10º,Casadx,Oficinista,Blancx,Masculino,60,50milO-
26,Privado,UniversitarioIncompleto,Solterx,Ventas,Blancx,Femenino,40,50milO-
46,Privado,Doctorado,Casadx,Profesional,Blancx,Masculino,40,+50mil
20,Privado,UniversitarioIncompleto,Solterx,Oficinista,Blancx,Femenino,25,50milO-
48,Gubernamental,Universitario,Divorciadx,Servicio,Negrx,Femenino,43,+50mil
49,Privado,Secundario,Divorciadx,Oficinista,Blancx,Femenino,40,+50mil
52,Gubernamental,Secundario,Casadx,Servicio,Blancx,Masculino,40,50milO-
35,Privado,Secundario,Casadx,Servicio,Blancx,Masculino,40,50milO-
51,Privado,Secundario,Divorciadx,Obrero,Blancx,Masculino,60,50milO-
31,Privado,Magíster,Casadx,Oficinista,Blancx,Femenino,40,+50mil
42,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,50,50milO-
41,Privado,UniversitarioIncompleto,Divorciadx,Ventas,Blancx,Masculino,46,50milO-
46,Privado,Universitario,Casadx,Obrero,Blancx,Masculino,40,50milO-
25,Privado,Tecnicatura,Solterx,Ventas,Blancx,Masculino,65,+50mil
23,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,27,50milO-
43,Privado,Universitario,Casadx,Obrero,Blancx,Masculino,38,50milO-
41,Privado,UniversitarioIncompleto,Solterx,Oficinista,Blancx,Masculino,15,50milO-
29,Gubernamental,Universitario,Casadx,Profesional,Blancx,Masculino,40,+50mil
27,Privado,Universitario,Casadx,Profesional,Blancx,Femenino,45,+50mil
24,Privado,Universitario,Solterx,Ventas,Blancx,Femenino,35,50milO-
44,Gubernamental,UniversitarioIncompleto,Casadx,Oficinista,Blancx,Femenino,38,+50mil
31,Privado,Secundario,Solterx,Oficinista,Negrx,Masculino,40,50milO-
43,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Masculino,40,50milO-
41,Gubernamental,Secundario,Divorciadx,Servicio,Negrx,Femenino,40,+50mil
43,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,50,50milO-
50,Autónomo,UniversitarioIncompleto,Casadx,Ventas,Blancx,Masculino,45,+50mil
70,Autónomo,11º,Casadx,Obrero,Blancx,Masculino,40,50milO-
78,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,50,50milO-
21,Otro/Desconocido,UniversitarioIncompleto,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
26,Privado,UniversitarioIncompleto,Solterx,Ventas,Negrx,Femenino,40,50milO-
73,Privado,Secundario,Divorciadx,Oficinista,Blancx,Femenino,32,50milO-
47,Privado,Secundario,Divorciadx,Oficinista,Blancx,Masculino,40,50milO-
39,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,+50mil
61,Privado,Secundario,Divorciadx,Servicio,Negrx,Masculino,40,50milO-
45,Privado,Secundario,Solterx,Oficinista,Blancx,Masculino,40,50milO-
47,Privado,Secundario,Divorciadx,Ventas,Blancx,Masculino,40,50milO-
38,Autónomo,Universitario,Solterx,Servicio,Blancx,Femenino,20,50milO-
21,Privado,Secundario,Solterx,Obrero,Blancx,Femenino,40,50milO-
46,Privado,Tecnicatura,Casadx,Ventas,Blancx,Masculino,40,+50mil
23,Privado,Universitario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
28,Autónomo,UniversitarioIncompleto,Casadx,Oficinista,Otro,Masculino,70,+50mil
18,Privado,UniversitarioIncompleto,Solterx,Oficinista,Blancx,Femenino,40,50milO-
50,Gubernamental,9º,Casadx,Profesional,Blancx,Masculino,40,50milO-
34,Privado,Tecnicatura,Casadx,Obrero,Blancx,Masculino,40,50milO-
30,Privado,Universitario,Solterx,Profesional,Negrx,Femenino,40,50milO-
53,Privado,1º-4º,Divorciadx,Obrero,Blancx,Masculino,40,50milO-
63,Autónomo,Universitario,Casadx,Obrero,Blancx,Masculino,20,50milO-
62,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
28,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
39,Autónomo,10º,Separadx,Obrero,Negrx,Masculino,40,50milO-
28,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Masculino,20,50milO-
44,Autónomo,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,75,50milO-
26,Privado,Universitario,Solterx,Obrero,Negrx,Masculino,40,50milO-
32,Privado,11º,Casadx,Obrero,Blancx,Masculino,40,50milO-
39,Gubernamental,Magíster,Casadx,Oficinista,Blancx,Masculino,45,50milO-
70,Otro/Desconocido,9º,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
27,Privado,Universitario,Solterx,Profesional,Blancx,Femenino,15,50milO-
31,Privado,FormaciónProfesional,Casadx,Profesional,Asiáticx/IsleñxDelPacífico,Masculino,40,50milO-
61,Privado,Secundario,Casadx,Servicio,Blancx,Masculino,40,+50mil
32,Privado,10º,Casadx,Servicio,Blancx,Masculino,38,50milO-
21,Otro/Desconocido,UniversitarioIncompleto,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
24,Autónomo,11º,Solterx,Profesional,Blancx,Femenino,3,50milO-
39,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,40,+50mil
29,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,46,50milO-
52,Privado,Secundario,Casadx,Oficinista,Blancx,Masculino,40,+50mil
26,Autónomo,Secundario,Solterx,Obrero,Blancx,Masculino,35,50milO-
30,Privado,Tecnicatura,Solterx,Servicio,Blancx,Femenino,15,50milO-
70,Privado,Secundario,Casadx,Oficinista,Blancx,Masculino,30,50milO-
29,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,30,50milO-
32,Privado,UniversitarioIncompleto,Divorciadx,Oficinista,Blancx,Femenino,40,50milO-
32,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
58,Privado,12º,Casadx,Obrero,Blancx,Masculino,40,50milO-
75,Autónomo,11º,Viudx,Ventas,Blancx,Masculino,40,50milO-
37,Privado,Universitario,Divorciadx,Obrero,Blancx,Masculino,40,50milO-
39,Privado,Secundario,Casadx,Servicio,Negrx,Masculino,40,50milO-
66,Gubernamental,Secundario,Casadx,Oficinista,Blancx,Masculino,45,+50mil
46,Privado,Secundario,Divorciadx,Obrero,Blancx,Masculino,40,50milO-
49,Gubernamental,Universitario,Casadx,Servicio,Blancx,Masculino,42,+50mil
32,Privado,10º,Casadx,Obrero,Blancx,Masculino,40,50milO-
20,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
44,Privado,UniversitarioIncompleto,Divorciadx,Obrero,Blancx,Masculino,40,50milO-
42,Privado,Universitario,Divorciadx,Oficinista,Blancx,Femenino,50,+50mil
34,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
37,Privado,Secundario,Casadx,Servicio,Blancx,Masculino,40,+50mil
22,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Masculino,40,50milO-
21,Otro/Desconocido,UniversitarioIncompleto,Solterx,Otro/Desconocido,Blancx,Femenino,20,50milO-
33,Privado,Secundario,Separadx,Oficinista,Otro,Masculino,37,50milO-
54,Gubernamental,Secundario,Casadx,Oficinista,Blancx,Masculino,41,+50mil
36,Privado,Universitario,Casadx,Ventas,Blancx,Masculino,50,+50mil
36,Privado,Secundario,Divorciadx,Oficinista,Blancx,Femenino,40,50milO-
44,Privado,Tecnicatura,Casadx,Oficinista,Blancx,Masculino,50,+50mil
49,Privado,Universitario,Divorciadx,Ventas,Blancx,Femenino,50,+50mil
40,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
49,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,40,+50mil
31,Autónomo,Secundario,Solterx,Servicio,Blancx,Masculino,27,50milO-
81,Autónomo,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,25,50milO-
40,Privado,Secundario,Divorciadx,Obrero,Negrx,Masculino,40,50milO-
47,Privado,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,10,50milO-
39,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,50,+50mil
42,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
29,Privado,7º-8º,Casadx,Obrero,Blancx,Masculino,40,+50mil
40,Gubernamental,Secundario,Casadx,Oficinista,Blancx,Masculino,48,50milO-
28,Privado,Universitario,Casadx,Profesional,Blancx,Femenino,20,+50mil
19,Otro/Desconocido,Secundario,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
32,Gubernamental,Tecnicatura,Divorciadx,Oficinista,Blancx,Femenino,43,50milO-
35,Privado,UniversitarioIncompleto,Casadx,Oficinista,Blancx,Masculino,60,50milO-
35,Otro/Desconocido,Tecnicatura,Casadx,Otro/Desconocido,Blancx,Masculino,15,50milO-
52,Gubernamental,Magíster,Divorciadx,Profesional,Blancx,Femenino,40,50milO-
17,Privado,12º,Solterx,Servicio,Blancx,Femenino,24,50milO-
23,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
76,Privado,7º-8º,Casadx,Servicio,Blancx,Masculino,45,50milO-
41,Autónomo,Doctorado,Solterx,Profesional,Blancx,Masculino,30,50milO-
46,Privado,Secundario,Divorciadx,Oficinista,Blancx,Femenino,55,50milO-
49,Autónomo,Universitario,Casadx,Ventas,Blancx,Masculino,60,+50mil
60,Gubernamental,Secundario,Casadx,Obrero,Blancx,Masculino,40,50milO-
65,Otro/Desconocido,Secundario,Casadx,Otro/Desconocido,Blancx,Masculino,40,50milO-
62,Privado,Secundario,Solterx,Oficinista,Negrx,Femenino,37,50milO-
46,Gubernamental,Tecnicatura,Casadx,Profesional,Blancx,Masculino,40,+50mil
50,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,45,50milO-
39,Privado,Tecnicatura,Separadx,Oficinista,Blancx,Femenino,40,50milO-
20,Privado,UniversitarioIncompleto,Solterx,Servicio,Blancx,Masculino,30,50milO-
38,Privado,Universitario,Casadx,Oficinista,Blancx,Masculino,50,50milO-
56,Privado,Secundario,Divorciadx,Obrero,Blancx,Masculino,10,50milO-
30,Autónomo,Tecnicatura,Separadx,Ventas,Blancx,Masculino,40,50milO-
41,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,40,+50mil
29,Privado,Universitario,Solterx,Obrero,Blancx,Masculino,40,50milO-
43,Privado,Universitario,Casadx,Obrero,Blancx,Masculino,60,50milO-
28,Privado,Universitario,Casadx,Ventas,Blancx,Masculino,45,50milO-
30,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,35,+50mil
19,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,30,50milO-
56,Privado,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,34,50milO-
28,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,35,50milO-
23,Privado,Universitario,Solterx,Obrero,Blancx,Masculino,35,50milO-
34,Privado,Tecnicatura,Casadx,Oficinista,Blancx,Masculino,60,+50mil
43,Privado,Universitario,Casadx,Oficinista,Negrx,Masculino,40,+50mil
60,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,20,50milO-
43,Gubernamental,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,40,50milO-
60,Autónomo,Secundario,Casadx,Obrero,Blancx,Femenino,40,50milO-
42,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,85,50milO-
32,Gubernamental,UniversitarioIncompleto,Divorciadx,Servicio,Blancx,Masculino,40,50milO-
31,Privado,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,40,+50mil
25,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,36,50milO-
25,Privado,12º,Casadx,Servicio,Negrx,Masculino,40,50milO-
41,Autónomo,Tecnicatura,Casadx,Obrero,Blancx,Masculino,50,+50mil
26,Privado,UniversitarioIncompleto,Solterx,Servicio,Blancx,Masculino,40,50milO-
45,Gubernamental,Universitario,Casadx,Oficinista,Negrx,Masculino,65,+50mil
35,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,45,+50mil
21,Privado,9º,Solterx,Servicio,Blancx,Masculino,40,50milO-
39,Gubernamental,Secundario,Casadx,Servicio,Blancx,Masculino,40,+50mil
22,Privado,Universitario,Solterx,Oficinista,Blancx,Masculino,45,50milO-
66,Autónomo,Universitario,Casadx,Obrero,Blancx,Masculino,40,50milO-
32,Gubernamental,UniversitarioIncompleto,Divorciadx,Oficinista,Blancx,Masculino,40,50milO-
39,Privado,10º,Casadx,Obrero,Blancx,Masculino,40,50milO-
41,Autónomo,UniversitarioIncompleto,Casadx,Obrero,Blancx,Masculino,50,50milO-
26,Otro/Desconocido,Secundario,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
31,Privado,UniversitarioIncompleto,Divorciadx,Oficinista,Blancx,Femenino,40,50milO-
27,Privado,11º,Solterx,Servicio,Otro,Masculino,40,50milO-
34,Privado,Universitario,Casadx,Oficinista,Blancx,Masculino,45,+50mil
43,Gubernamental,Magíster,Casadx,Oficinista,Blancx,Masculino,50,+50mil
56,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,35,50milO-
34,Privado,Secundario,Casadx,Obrero,Negrx,Femenino,40,50milO-
23,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
29,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
34,Privado,Tecnicatura,Solterx,Servicio,Blancx,Femenino,40,50milO-
37,Privado,Universitario,Solterx,Oficinista,Negrx,Femenino,40,50milO-
42,Privado,Tecnicatura,Casadx,Ventas,Blancx,Masculino,45,+50mil
51,Gubernamental,Secundario,Separadx,Oficinista,Blancx,Femenino,40,50milO-
34,Privado,Secundario,Divorciadx,Oficinista,Negrx,Femenino,40,50milO-
60,Autónomo,9º,Casadx,Obrero,Blancx,Masculino,70,50milO-
41,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
27,Gubernamental,Universitario,Casadx,Profesional,Negrx,Masculino,40,50milO-
46,Privado,UniversitarioIncompleto,Solterx,Obrero,Blancx,Femenino,40,50milO-
22,Privado,Secundario,Divorciadx,Servicio,Blancx,Femenino,35,50milO-
17,Otro/Desconocido,10º,Solterx,Otro/Desconocido,Blancx,Masculino,40,50milO-
18,Privado,11º,Solterx,Servicio,Blancx,Masculino,15,50milO-
46,Autónomo,Secundario,Casadx,Oficinista,Blancx,Masculino,40,+50mil
40,Privado,Universitario,Solterx,Profesional,Blancx,Masculino,30,50milO-
24,Privado,Universitario,Solterx,Servicio,Blancx,Masculino,40,50milO-
28,Autónomo,UniversitarioIncompleto,Solterx,Profesional,Blancx,Masculino,30,50milO-
67,Otro/Desconocido,UniversitarioIncompleto,Casadx,Otro/Desconocido,Blancx,Masculino,15,+50mil
53,Autónomo,Secundario,Casadx,Obrero,Blancx,Masculino,99,50milO-
25,Privado,UniversitarioIncompleto,Solterx,Profesional,Blancx,Femenino,65,50milO-
18,Privado,Secundario,Solterx,Servicio,Blancx,Femenino,20,50milO-
64,Gubernamental,UniversitarioIncompleto,Casadx,Servicio,Blancx,Masculino,35,50milO-
45,Privado,Universitario,Solterx,Servicio,Negrx,Femenino,44,+50mil
32,Privado,11º,Divorciadx,Obrero,Negrx,Masculino,45,50milO-
30,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,30,50milO-
35,Privado,Secundario,Casadx,Oficinista,Blancx,Masculino,45,50milO-
46,Otro/Desconocido,UniversitarioIncompleto,Divorciadx,Otro/Desconocido,Blancx,Masculino,40,50milO-
19,Privado,Secundario,Solterx,Ventas,Blancx,Femenino,28,50milO-
31,Privado,Universitario,Solterx,Servicio,Blancx,Femenino,40,+50mil
39,Privado,UniversitarioIncompleto,Casadx,Ventas,Blancx,Masculino,60,50milO-
33,Privado,Universitario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
25,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,45,50milO-
55,Privado,Secundario,Divorciadx,Servicio,Blancx,Femenino,40,50milO-
23,Privado,Secundario,Solterx,Obrero,Blancx,Masculino,40,50milO-
45,Autónomo,UniversitarioIncompleto,Casadx,Ventas,Blancx,Masculino,65,50milO-
42,Privado,UniversitarioIncompleto,Casadx,Obrero,Negrx,Femenino,48,+50mil
65,Privado,10º,Divorciadx,Servicio,Negrx,Masculino,64,50milO-
37,Gubernamental,Universitario,Casadx,Profesional,Blancx,Masculino,40,+50mil
28,Privado,Secundario,Casadx,Obrero,Blancx,Masculino,50,50milO-
48,Privado,7º-8º,Casadx,Servicio,Negrx,Femenino,15,50milO-
43,Gubernamental,Magíster,Divorciadx,Profesional,Blancx,Femenino,65,50milO-
44,Privado,Secundario,Solterx,Oficinista,Blancx,Femenino,40,50milO-
58,Gubernamental,Magíster,Casadx,Profesional,Negrx,Masculino,45,+50mil
